film_id,country_id,director_gender
58293,68,male
107985,68,male
136418,68,male
120555,68,male
109099,68,male
159166,68,male
133339,68,male
77173,68,male
179111,68,male
39308,68,male
177699,68,male
59735,68,male
47559,68,male
157360,68,female
122906,68,male
39005,68,male
2911,68,male
136336,68,male
146223,68,male
86274,68,male
49047,68,male
122597,68,male
156711,68,male
96721,68,male
108564,68,male
40950,68,male
34937,68,male
23385,68,male
51452,68,male
128089,68,male
34461,68,male
4479,68,male
85889,68,male
91745,68,male
214100,68,male
29368,68,male
109091,68,male
30478,68,male
146015,68,male
76203,68,male
37342,68,male
162215,68,male
121674,68,male
169219,68,male
202436,68,male
192136,68,male
177203,68,male
57047,68,male
140823,68,male
49852,68,male
38792,68,male
225747,68,male
28981,68,male
230864,68,female
8434,68,male
111473,68,male
118289,68,male
109391,68,male
159037,68,female
159932,68,male
24475,68,male
66892,68,male
150093,68,male
24685,68,male
141043,68,male
157834,68,male
120467,68,male
201086,68,male
157336,68,male
153652,68,male
225574,68,male
158914,68,male
95243,68,male
159095,68,male
117375,68,female
47459,68,male
20695,68,male
97370,68,male
136797,68,male
39293,68,male
45007,68,male
209276,68,male
27196,68,male
5494,68,male
65674,68,male
192134,68,male
9753,68,male
256474,68,male
96769,68,female
158091,68,male
157832,68,male
157353,68,male
153641,68,male
77333,68,male
59726,68,male
209350,68,male
210479,68,male
61642,68,male
110958,68,male
205601,68,female
94478,68,male
209091,68,male
91471,68,male
77925,68,male
106938,68,male
75130,68,male
192133,68,male
120653,68,male
1731,68,female
38962,68,male
119575,68,male
28006,68,male
58733,68,male
151431,68,male
242102,68,male
50761,68,male
89187,68,male
171372,68,male
70706,68,female
43741,68,male
100088,68,male
50032,68,male
89551,68,male
132263,68,male
262958,68,male
282268,68,male
157849,68,male
108003,68,male
40990,68,male
60316,68,male
229297,68,male
60287,68,male
84986,68,male
47517,68,male
85765,68,male
29705,68,male
204922,68,male
192145,68,male
33814,68,male
270302,68,female
282296,68,male
276843,68,male
38654,68,male
254904,68,male
267480,68,male
15478,68,male
254375,68,male
227707,68,male
208869,68,male
31446,68,male
200727,68,male
203912,68,male
264660,68,male
32069,68,male
52996,68,male
245700,68,male
37193,68,male
92401,68,male
122843,68,male
14575,68,male
196830,68,male
41035,68,male
172008,68,male
216156,68,male
63069,68,male
87925,68,male
25553,68,male
2516,68,male
30855,68,male
130474,68,male
202744,68,male
197489,68,male
205596,68,male
28778,68,male
83519,68,male
48135,68,male
147441,68,male
206563,68,male
55152,68,male
165477,68,male
289575,68,male
79544,68,male
14524,68,male
209361,68,male
266856,68,male
15011,68,male
45127,68,male
29596,68,male
16877,68,male
81182,68,male
6110,68,male
238589,68,male
116149,68,male
92459,68,male
137357,68,male
100257,68,male
43450,68,male
157283,68,male
80031,68,male
27917,68,male
28909,68,male
185546,68,male
171075,68,male
131194,68,male
171308,68,male
47259,68,male
42057,68,female
136278,68,male
188832,68,male
40456,68,male
273895,68,female
246080,68,male
60041,68,male
30545,68,male
295144,68,male
40387,68,male
180951,68,male
145162,68,male
65821,68,male
280509,68,male
15888,68,male
126927,68,male
81878,68,male
65186,68,male
252529,68,female
21605,68,male
28763,68,male
157674,68,male
49391,68,male
50392,68,male
42759,68,male
36339,68,male
73027,68,male
190474,68,male
259912,68,male
38267,68,male
43629,68,male
60575,68,male
250225,68,male
53459,68,male
32304,68,male
269173,68,male
31183,68,male
38602,68,male
30934,68,male
65762,68,male
67298,68,male
44025,68,male
87936,68,male
45235,68,male
121369,68,male
74759,68,male
94792,68,male
235092,68,male
37462,68,male
28486,68,male
22451,68,male
35153,68,male
19127,68,male
29052,68,male
47963,68,male
63339,68,male
58718,68,male
47003,68,male
35668,68,male
62108,68,male
42468,68,male
13013,68,male
105902,68,male
70810,68,male
38382,68,male
49483,68,male
63512,68,male
26316,68,male
29400,68,male
25386,68,male
3582,68,male
45568,68,male
68351,68,male
80596,68,male
51791,68,male
87115,68,male
52203,68,male
47197,68,male
86956,68,male
173893,68,male
5147,68,male
41118,68,male
226672,68,male
183247,68,male
50697,68,male
65489,68,male
42343,68,male
228074,68,male
54391,68,male
49060,68,male
29609,68,male
111359,68,male
112049,68,male
87588,68,male
80090,68,male
43092,68,male
80633,68,male
144229,68,male
64984,68,male
128048,68,male
48407,68,male
6976,68,male
84109,68,male
114251,68,male
42800,68,male
93335,68,male
44536,68,male
36491,68,male
18373,68,male
180836,68,male
106017,68,male
77794,68,male
46158,68,male
99567,68,male
90291,68,male
65482,68,male
38381,68,male
38964,68,male
26121,68,male
61950,68,male
43016,68,male
35692,68,male
123354,68,male
52857,68,male
47312,68,male
36631,68,male
43625,68,male
37123,68,male
44023,68,male
83579,68,male
81724,68,male
92798,68,male
290802,68,male
130882,68,male
203321,68,female
59354,68,male
110760,68,male
59358,68,male
180954,68,male
116554,68,male
97762,68,male
28770,68,male
30640,68,male
144183,68,male
125336,68,male
308638,68,male
26722,68,male
230266,68,female
125063,68,male
93939,68,male
12796,68,male
155459,68,male
96243,68,male
55032,68,male
68198,68,male
104334,68,male
311291,68,male
41816,68,male
46806,68,male
59191,68,male
122023,68,female
315010,68,male
114155,68,male
234212,68,male
27706,68,male
37028,68,male
259183,68,male
38082,68,male
82430,68,male
39925,68,male
95029,68,male
115972,68,male
28771,68,male
38017,68,male
132426,68,male
257912,68,male
48207,68,male
106922,68,male
183039,68,male
150689,68,male
228968,68,male
124521,68,male
32941,68,male
51136,68,male
71626,68,female
228558,68,male
28784,68,male
91583,68,male
271674,68,male
71910,68,male
230179,68,male
30496,68,male
71924,68,male
266396,68,male
59098,68,male
40927,68,male
106682,68,male
33018,68,male
106679,68,male
38446,68,male
86643,68,male
36600,68,male
181283,68,male
283227,68,male
238302,68,male
314065,68,male
263109,68,male
308504,68,male
304357,68,male
27886,68,male
29108,68,male
322460,68,male
91683,68,male
278990,68,male
19599,68,male
32029,68,male
300155,68,male
77128,68,male
107321,68,male
284689,68,male
249916,68,female
38911,68,male
85129,68,female
65252,68,male
316715,68,male
60170,68,male
273879,68,male
259550,68,male
258480,68,male
254320,68,male
41051,68,male
223485,68,male
259830,68,male
292040,68,male
48643,68,female
170277,68,male
110419,68,male
310593,68,male
334074,68,male
75903,68,male
30929,68,male
65651,68,male
73208,68,male
31984,68,male
14755,68,male
105056,68,male
321109,68,male
46359,68,male
216037,68,male
280996,68,male
25318,68,male
302156,68,male
293238,68,male
53774,68,male
86828,68,male
15162,68,male
261023,68,male
67377,68,male
8557,68,male
225728,68,male
254024,68,male
240483,68,male
4199,68,male
30341,68,male
272435,68,female
38364,68,male
128979,68,male
58075,68,male
144206,68,male
202960,68,male
41945,68,male
57709,68,male
278927,68,male
82191,68,male
206514,68,male
114594,68,male
143547,68,male
104974,68,male
54392,68,male
2166,68,male
73203,68,male
182560,68,male
314405,68,male
266047,68,male
278236,68,male
84734,68,male
153021,68,male
253344,68,male
61312,68,male
121640,68,male
49928,68,male
290751,68,male
130296,68,male
64735,68,male
265640,68,male
49455,68,male
21927,68,male
72639,68,male
52764,68,male
49843,68,male
301351,68,male
276907,68,male
268009,68,male
306819,68,male
328589,68,male
200813,68,male
300153,68,male
116194,68,male
254302,68,male
253412,68,male
298721,68,male
88012,68,female
3145,68,male
250535,68,male
38293,68,male
359305,68,female
172577,68,male
32577,68,male
14847,68,male
319073,68,male
57662,68,male
298931,68,male
37196,68,female
206,68,male
290762,68,female
28416,68,male
32329,68,male
69058,68,male
4893,68,male
37055,68,male
37216,68,male
294741,68,female
3012,68,male
3565,68,male
39850,68,male
84844,68,male
65830,68,male
4228,68,male
84422,68,male
219466,68,male
65799,68,male
32665,68,male
96882,68,male
16464,68,male
123623,68,male
98085,68,male
323656,68,male
49502,68,male
129455,68,male
326425,68,male
283596,68,male
29960,68,male
281524,68,male
60481,68,male
41032,68,male
175822,68,male
65777,68,male
39288,68,male
80082,68,male
110457,68,male
333360,68,female
127363,68,male
30117,68,male
16075,68,male
49719,68,male
113700,68,male
83119,68,male
16912,68,male
225834,68,male
57393,68,female
5953,68,male
193321,68,male
371759,68,male
236570,68,male
76764,68,male
85696,68,female
124527,68,male
85611,68,male
3025,68,male
144942,68,male
93862,68,male
319888,68,male
42107,68,male
139777,68,male
364116,68,male
83831,68,male
350505,68,male
18174,68,male
96828,68,male
18230,68,male
17720,68,male
42526,68,male
267193,68,male
257454,68,male
56309,68,male
93193,68,male
139820,68,male
53871,68,male
332721,68,male
141679,68,male
14814,68,male
18879,68,male
53524,68,male
85107,68,male
43833,68,male
48617,68,male
277713,68,male
37941,68,male
333352,68,male
332704,68,male
43093,68,male
71921,68,male
143839,68,male
110468,68,male
327528,68,male
58559,68,female
124993,68,male
333663,68,male
296360,68,male
369557,68,male
29390,68,male
297393,68,female
18597,68,male
19499,68,male
62880,68,male
320586,68,female
234868,68,male
23270,68,male
50451,68,male
355008,68,male
54316,68,male
290250,68,male
270010,68,male
42548,68,male
178146,68,male
74753,68,male
93006,68,male
89868,68,male
78713,68,female
352733,68,female
374473,68,male
222220,68,male
4546,68,male
93041,68,male
221343,68,male
198652,68,male
192040,68,male
364902,68,male
82819,68,male
103578,68,male
300210,68,male
68309,68,male
76474,68,male
131737,68,male
258489,68,male
343173,68,male
27123,68,male
27243,68,male
196324,68,male
35007,68,male
325789,68,male
28073,68,male
54821,68,male
332806,68,male
73772,68,male
27144,68,male
403119,68,male
123628,68,male
120729,68,male
198491,68,male
351339,68,male
77649,68,male
109020,68,male
185154,68,male
26803,68,male
26911,68,male
42084,68,male
369019,68,male
294795,68,male
19723,68,male
69870,68,male
330982,68,male
88558,68,male
404141,68,male
164580,68,male
283366,68,male
368942,68,male
340485,68,female
339792,68,male
381034,68,male
135990,68,male
310442,68,male
293767,68,male
391698,68,male
339419,68,male
284564,68,male
329718,68,male
28659,68,male
61528,68,male
47177,68,male
1609,68,male
375366,68,male
124501,68,male
60759,68,male
16236,68,male
27074,68,male
369885,68,male
36542,68,male
254241,68,male
20784,68,male
394822,68,male
18739,68,male
286567,68,male
412924,68,male
402298,68,male
360029,68,male
334543,68,male
270007,68,male
203901,68,male
390422,68,male
3144,68,male
419546,68,male
220124,68,male
134705,68,male
347026,68,female
46975,68,male
131074,68,male
71984,68,male
233383,68,male
59356,68,male
59357,68,male
188521,68,female
44746,68,female
23207,68,male
121856,68,male
168693,68,female
231218,68,female
44472,68,female
26630,68,male
404378,68,male
395982,68,female
58820,68,female
163839,68,male
35992,68,male
19761,68,male
321612,68,male
100770,68,male
134158,68,male
315837,68,male
356500,68,male
428493,68,male
369796,68,male
242409,68,male
340101,68,female
354285,68,male
371504,68,male
81232,68,male
314095,68,male
101915,68,male
15473,68,male
334521,68,male
47616,68,male
126919,68,male
35793,68,male
355277,68,male
48133,68,male
128891,68,male
409820,68,female
49890,68,female
429662,68,female
289222,68,female
22984,68,male
331214,68,male
14606,68,male
37037,68,male
413998,68,male
38629,68,male
31280,68,male
291276,68,male
348389,68,male
135195,68,male
339403,68,male
371833,68,male
450530,68,male
3003,68,male
425488,68,male
302150,68,male
376391,68,male
18457,68,male
68954,68,male
79833,68,male
64502,68,male
40804,68,male
293768,68,male
447061,68,male
382475,68,male
16455,68,male
38389,68,male
408616,68,male
26787,68,male
406990,68,male
52960,68,male
374720,68,male
459802,68,male
413785,68,male
441728,68,male
46203,68,male
307930,68,male
16839,68,male
34000,68,male
395834,68,male
31486,68,male
59958,68,male
28669,68,male
39164,68,male
30840,68,male
902,80,male
8223,80,male
4307,80,male
38884,80,male
2469,80,male
335,80,male
267,80,male
115872,80,male
69848,80,male
27104,80,male
8129,80,male
65749,80,male
30950,80,male
1414,80,male
1902,80,male
55912,80,female
91076,80,male
102489,80,male
69851,80,male
4203,80,male
99,80,male
17343,80,male
46835,80,male
622,80,male
28463,80,male
32613,80,male
5483,80,male
42002,80,male
40365,80,male
31023,80,male
28050,80,male
80713,80,male
170767,80,male
92603,80,male
849,80,male
37691,80,male
11826,80,male
1933,80,male
44321,80,male
27092,80,male
11845,80,male
1433,80,male
5781,80,male
2441,80,male
22130,80,male
4499,80,male
2371,80,male
1364,80,male
28319,80,male
26165,80,male
9299,80,male
64,80,male
33504,80,male
10856,80,male
8219,80,male
30363,80,male
48139,80,male
11516,80,male
20689,80,male
54580,80,male
4593,80,male
41806,80,male
20,80,female
8047,80,male
8222,80,male
12775,80,male
47108,80,male
17921,80,male
4497,80,male
4507,80,male
25783,80,male
62395,80,male
52936,80,male
1492,80,male
4553,80,male
47959,80,male
140,80,male
42668,80,male
91,80,male
44026,80,male
9652,80,male
8221,80,male
4043,80,male
2460,80,male
9439,80,male
10836,80,male
11056,80,male
97754,80,female
1418,80,female
49681,80,male
1913,80,male
12653,80,male
12086,80,male
1404,80,male
986,80,male
58097,80,male
26488,80,male
54380,80,female
42106,80,male
7364,80,male
36971,80,male
8220,80,male
1495,80,male
2444,80,male
43429,80,male
45881,80,female
18497,80,male
9775,80,male
5620,80,male
15184,80,male
27915,80,male
13653,80,male
4495,80,male
7483,80,male
219,80,male
11348,80,male
51857,80,male
148,80,female
1116,80,male
1417,80,male
1427,80,male
79767,80,male
10790,80,male
11515,80,male
35838,80,male
11205,80,male
1127,80,male
14229,80,male
20607,80,male
19026,80,male
6537,80,male
48266,80,male
48737,80,male
110909,80,female
31068,80,female
7992,80,male
21043,80,male
10822,80,male
6687,80,male
5038,80,male
3865,80,male
2588,80,male
127257,80,male
49256,80,male
14139,80,male
21851,80,male
24365,80,male
4498,80,male
38940,80,male
20071,80,male
41682,80,male
11928,80,male
45458,80,male
25376,80,male
21700,80,male
72083,80,male
31936,80,male
188858,80,male
51317,80,male
8088,80,male
33273,80,male
16866,80,male
14704,80,male
28644,80,female
101006,80,male
75877,80,male
94706,80,male
26428,80,male
22972,80,male
28925,80,male
30903,80,male
36970,80,male
104607,80,male
8980,80,male
19173,80,male
14257,80,male
42139,80,male
28478,80,male
34703,80,male
18848,80,male
42008,80,male
33195,80,male
29159,80,male
42085,80,female
38031,80,male
114333,80,male
38368,80,male
62103,80,male
45958,80,male
52998,80,male
57489,80,female
37080,80,male
46820,80,female
25259,80,female
53596,80,female
85886,80,male
30901,80,male
31987,80,male
36505,80,male
13461,80,male
48650,80,male
75725,80,male
59436,80,male
59468,80,male
59065,80,male
56810,80,male
29496,80,male
63311,80,male
67884,80,male
16092,80,male
63025,80,male
72113,80,male
46934,80,male
72875,80,male
52274,80,male
63207,80,male
72721,80,male
42968,80,male
77495,80,male
70436,80,male
18591,80,male
26864,80,female
86555,80,female
68818,80,male
48393,80,male
81836,80,male
76333,80,male
12677,80,male
86785,80,male
38091,80,male
99579,80,male
60985,80,male
84308,80,male
11540,80,male
80278,80,male
85549,80,male
132232,80,male
127864,80,male
74052,80,male
144789,80,male
27699,80,male
133082,80,male
111083,80,male
109099,80,male
168138,80,male
135812,80,male
27232,80,male
25377,80,male
42461,80,male
121642,80,male
54236,80,male
25866,80,male
257618,80,male
153158,80,male
71622,80,male
56647,80,male
181886,80,male
112575,80,male
84362,80,male
220286,80,male
31214,80,male
65674,80,male
127702,80,male
133827,80,male
215848,80,male
247182,80,male
28690,80,male
151368,80,male
227707,80,male
52318,80,male
71114,80,male
227094,80,male
28768,80,male
147441,80,male
17893,80,male
45127,80,male
90816,80,male
237796,80,male
23076,80,male
3541,80,male
83007,80,male
63727,80,male
40474,80,male
16825,80,male
252529,80,female
50392,80,male
42759,80,male
20693,80,male
110393,80,male
96106,80,male
105083,80,male
48594,80,male
36835,80,male
72900,80,male
43432,80,male
73832,80,male
38165,80,male
63612,80,male
167956,80,male
166085,80,male
135696,80,male
109477,80,male
79051,80,male
94904,80,male
63616,80,male
162510,80,male
56440,80,male
251321,80,female
73984,80,male
169343,80,female
201765,80,male
320004,80,female
90944,80,male
50714,80,male
2993,80,male
90015,80,male
79683,80,male
29498,80,male
130457,80,male
104435,80,male
215637,80,male
266396,80,male
255343,80,female
258751,80,male
68745,80,male
107287,80,male
278990,80,male
87503,80,male
328252,80,male
241257,80,male
107184,80,male
182067,80,male
28488,80,male
105079,80,male
61738,80,male
209415,80,male
86541,80,male
25168,80,male
74080,80,male
254024,80,male
201277,80,male
99883,80,male
110924,80,male
105087,80,male
104974,80,male
143754,80,male
69579,80,male
73128,80,male
338676,80,male
165108,80,male
290751,80,male
44320,80,male
29008,80,male
105584,80,male
5804,80,male
104973,80,male
20361,80,male
47211,80,male
352161,80,male
319994,80,male
61718,80,male
28068,80,male
87148,80,male
262871,80,male
30872,80,male
198820,80,male
107393,80,male
71767,80,male
321751,80,male
102428,80,male
68865,80,male
130322,80,male
24971,80,male
105085,80,male
359746,80,male
43020,80,male
300601,80,female
85434,80,male
65795,80,male
107019,80,male
77257,80,male
28812,80,male
280840,80,male
347669,80,male
101553,80,male
131907,80,male
48613,80,male
267579,80,male
64834,80,male
299269,80,male
351454,80,male
332872,80,male
61581,80,female
343173,80,male
196324,80,male
359641,80,male
145481,80,male
351809,80,male
46879,80,male
42591,80,male
340712,80,male
361705,80,male
363841,80,male
370978,80,male
354859,80,male
329718,80,male
258230,80,male
411638,80,male
339967,80,male
43776,80,male
27395,80,male
403357,80,male
47121,80,male
111708,80,male
115909,80,male
115903,80,male
114051,80,male
115894,80,male
80296,80,male
29338,80,male
29333,80,male
29336,80,male
105093,80,male
31160,80,male
423093,80,male
411088,80,male
425942,80,male
410970,80,male
77451,80,male
49890,80,female
32635,80,male
56746,80,male
399612,80,male
83079,80,male
302150,80,male
39402,80,male
39400,80,male
11842,80,male
60794,80,male
292631,80,male
141015,80,male
437311,80,male
57413,80,male
366505,80,female
37557,30,male
159185,30,male
31439,30,male
10997,30,male
10404,30,male
47694,30,male
746,30,male
33194,30,female
42006,30,male
10387,30,male
36210,30,male
68894,30,female
12659,30,male
45861,30,male
27062,30,male
18385,30,male
11770,30,male
12276,30,male
49291,30,male
79,30,male
14797,30,male
9550,30,male
41821,30,male
41783,30,male
38143,30,male
11492,30,male
9470,30,male
1985,30,male
10703,30,male
2008,30,male
18840,30,male
14226,30,male
101908,30,male
16074,30,male
11653,30,male
14202,30,male
1494,30,male
15860,30,male
4588,30,male
1989,30,male
7979,30,male
1729,30,male
14392,30,male
13405,30,male
30112,30,female
92990,30,male
148597,30,male
1450,30,male
21345,30,male
38575,30,male
19528,30,male
64156,30,male
62976,30,male
14538,30,male
19611,30,male
51520,30,male
44555,30,male
55292,30,male
55741,30,male
34179,30,male
76758,30,male
81870,30,male
59967,30,male
72245,30,male
121602,30,male
76349,30,male
15770,30,male
98232,30,male
44865,30,male
91073,30,male
70057,30,male
86282,30,male
76544,30,male
191421,30,female
152601,30,male
213015,30,male
157353,30,male
259943,30,male
196325,30,male
105001,30,male
68735,30,male
226672,30,male
95919,30,male
51245,30,male
309302,30,male
288931,30,male
300168,30,male
272875,30,male
299828,30,male
253450,30,male
283711,30,male
291692,30,male
254672,30,male
37849,30,male
18816,30,male
70530,30,male
257088,30,male
50542,30,male
220488,30,female
128230,30,male
63064,30,female
270724,30,male
345235,30,male
321258,30,male
51306,30,male
381890,30,male
322240,30,male
364324,30,male
315669,30,male
376549,30,male
112699,30,male
32091,30,male
270774,30,male
394051,30,male
293767,30,male
413198,30,male
411442,30,male
241639,30,male
415214,30,male
49927,30,male
311324,30,male
383785,30,male
221112,30,female
315837,30,male
294992,30,male
437220,30,male
355277,30,male
156643,30,male
333667,30,male
44458,30,male
438081,30,male
8391,62,female
99040,62,male
63076,62,male
71754,62,male
32119,62,male
1775,62,male
9886,62,male
15730,62,male
20156,62,male
92769,62,male
27993,62,male
11858,62,female
20967,62,male
85247,62,male
18414,62,male
9103,62,male
55613,62,male
35645,62,male
9268,62,male
37218,62,male
44497,62,male
8428,62,male
24913,62,male
884,62,male
49806,62,male
14585,62,male
18355,62,male
489,62,male
10217,62,male
9457,62,male
47452,62,male
53092,62,male
11051,62,male
37969,62,male
8688,62,male
23954,62,male
19381,62,female
14577,62,male
21132,62,male
21589,62,male
24951,62,male
8741,62,male
9540,62,male
1946,62,male
139445,62,male
25232,62,male
14283,62,male
16406,62,male
18212,62,female
48781,62,male
10398,62,male
62994,62,male
15198,62,male
13824,62,male
16129,62,male
62204,62,male
47692,62,male
18681,62,male
46835,62,male
38921,62,male
25636,62,female
47585,62,male
47302,62,male
10132,62,male
44853,62,male
9989,62,male
26964,62,male
48217,62,male
17466,62,male
33676,62,male
10877,62,male
47643,62,male
10477,62,male
15564,62,male
17612,62,female
10868,62,male
116014,62,male
55699,62,male
4486,62,male
4296,62,male
41784,62,male
11308,62,male
9896,62,male
13550,62,male
31703,62,male
45929,62,male
9378,62,male
11889,62,male
24206,62,male
11888,62,male
35650,62,male
13915,62,male
74692,62,male
33135,62,male
16643,62,male
13245,62,male
8665,62,female
79319,62,male
33506,62,male
38866,62,male
12921,62,male
15313,62,male
40969,62,male
21294,62,male
1360,62,female
16351,62,male
2165,62,female
34341,62,male
35612,62,male
18602,62,female
11022,62,male
16938,62,male
4561,62,male
13560,62,male
41209,62,male
34374,62,male
210092,62,male
23942,62,male
9613,62,male
16229,62,male
9341,62,male
14237,62,male
10743,62,male
15394,62,male
55616,62,male
49798,62,male
37227,62,male
333,62,female
28942,62,male
12767,62,male
321,62,male
20,62,female
837,62,male
9501,62,male
163549,62,male
4997,62,male
20312,62,male
13537,62,male
11042,62,male
29437,62,male
2742,62,male
22010,62,male
41488,62,male
9620,62,male
6277,62,male
57744,62,male
68347,62,male
11058,62,male
96461,62,male
14980,62,male
16876,62,male
14782,62,male
876,62,male
8468,62,male
37696,62,male
36947,62,male
39269,62,male
41940,62,male
23601,62,male
29979,62,male
18804,62,male
18499,62,male
12483,62,male
44375,62,male
21356,62,male
108241,62,male
60631,62,male
41967,62,male
28553,62,male
83599,62,male
57221,62,female
88421,62,male
36105,62,female
11944,62,male
29512,62,male
32166,62,male
38987,62,male
16435,62,male
16077,62,male
10981,62,male
9282,62,male
22618,62,male
14527,62,male
37209,62,male
45693,62,male
30973,62,male
11420,62,male
19423,62,male
41171,62,male
205,62,male
18927,62,female
9947,62,male
27429,62,male
24962,62,male
10022,62,male
19665,62,male
42229,62,male
19971,62,male
7342,62,male
39851,62,male
67445,62,male
14694,62,male
12109,62,male
25248,62,male
14286,62,male
59,62,male
398,62,male
5471,62,male
10017,62,male
1559,62,male
142,62,male
791,62,male
105299,62,male
10033,62,male
11421,62,male
17595,62,male
22908,62,male
612,62,male
38349,62,male
30712,62,male
61559,62,female
17700,62,male
9968,62,male
18493,62,male
12591,62,male
18045,62,male
9035,62,male
20521,62,male
22747,62,male
41796,62,male
20604,62,male
36762,62,male
39083,62,male
9727,62,male
9293,62,female
5289,62,male
11559,62,male
1540,62,male
9708,62,male
15213,62,male
1595,62,male
313,62,male
14202,62,male
9656,62,male
22473,62,male
37725,62,male
17919,62,male
9785,62,male
49081,62,male
1919,62,female
10288,62,male
30443,62,male
24582,62,female
27359,62,male
18632,62,male
14219,62,male
40060,62,male
22085,62,male
14223,62,male
10431,62,male
14877,62,male
13241,62,male
2252,62,male
8414,62,male
10030,62,male
2728,62,male
14251,62,male
4512,62,male
14041,62,male
18613,62,male
14753,62,male
2284,62,male
10251,62,male
13250,62,male
111854,62,female
47841,62,female
46885,62,male
12855,62,male
8247,62,male
8060,62,male
86792,62,male
25527,62,female
10120,62,male
13848,62,male
15691,62,male
11665,62,male
85559,62,male
14634,62,female
16725,62,male
14643,62,male
13051,62,male
8338,62,male
15749,62,female
17157,62,male
10200,62,male
41966,62,male
14806,62,male
13944,62,male
27447,62,female
14254,62,male
14582,62,male
18884,62,male
7916,62,male
18094,62,male
16919,62,male
16899,62,male
14857,62,male
31544,62,male
24772,62,male
32451,62,male
19105,62,male
8054,62,male
22302,62,male
18635,62,male
21208,62,male
20856,62,male
17654,62,male
17199,62,male
12407,62,male
16634,62,male
19840,62,male
8895,62,male
21657,62,male
29134,62,female
25643,62,male
21398,62,male
22787,62,male
17622,62,female
31189,62,female
94653,62,male
113520,62,male
14161,62,male
21581,62,male
14452,62,male
18472,62,male
27719,62,male
61872,62,male
122163,62,male
23963,62,male
52273,62,male
95140,62,male
26765,62,male
33511,62,female
23410,62,male
23988,62,male
25293,62,male
59013,62,male
81382,62,male
29388,62,male
26623,62,male
31867,62,male
28355,62,male
28211,62,male
30779,62,male
34769,62,male
25338,62,male
38996,62,male
48587,62,male
17005,62,male
37178,62,male
43090,62,male
24757,62,male
30527,62,male
37707,62,male
44680,62,male
16878,62,male
34647,62,male
51865,62,male
45622,62,male
4556,62,male
41522,62,male
31011,62,male
22538,62,male
26280,62,male
15915,62,male
44992,62,female
39681,62,male
74896,62,male
14397,62,male
51241,62,male
13834,62,male
45324,62,male
46829,62,male
46838,62,male
45301,62,male
18381,62,male
15548,62,male
55061,62,male
61783,62,male
13957,62,male
49730,62,female
45612,62,male
57409,62,female
211331,62,male
86750,62,male
46738,62,male
24810,62,male
30335,62,male
47518,62,male
37206,62,male
58446,62,male
67236,62,male
86655,62,male
69794,62,male
83105,62,male
70821,62,male
62206,62,male
46584,62,male
64320,62,male
16335,62,male
69765,62,male
86751,62,male
74938,62,male
50838,62,male
48231,62,male
148327,62,male
69668,62,male
82020,62,male
77365,62,male
20859,62,male
66488,62,male
61896,62,male
17775,62,female
38541,62,male
75174,62,male
50357,62,male
21864,62,male
73686,62,female
85949,62,male
101520,62,female
15167,62,male
78480,62,male
70374,62,male
59974,62,female
25435,62,male
85033,62,male
60405,62,male
48008,62,male
77957,62,female
93084,62,male
86555,62,female
12255,62,male
49014,62,male
46469,62,male
52311,62,male
75810,62,male
102431,62,male
64635,62,male
73943,62,male
35402,62,male
84383,62,male
84289,62,male
77883,62,male
110160,62,male
135368,62,male
71730,62,male
40343,62,male
91549,62,female
91333,62,male
81179,62,male
125490,62,male
82654,62,male
24446,62,male
138376,62,male
22066,62,male
87496,62,male
98339,62,male
132232,62,male
121872,62,female
39750,62,male
89750,62,female
121598,62,female
60011,62,male
98205,62,male
130750,62,female
236035,62,male
14850,62,male
44158,62,male
117978,62,male
107250,62,male
167305,62,male
62878,62,male
103707,62,male
106021,62,male
20181,62,male
19568,62,male
86023,62,male
128216,62,female
104755,62,male
80034,62,male
184125,62,male
92620,62,male
101998,62,male
128215,62,male
182499,62,male
82134,62,male
126277,62,female
141733,62,male
178809,62,male
26450,62,male
157862,62,male
66608,62,male
107355,62,male
212716,62,male
27885,62,male
28320,62,male
121676,62,female
127878,62,male
71700,62,male
81857,62,male
134394,62,male
128081,62,male
14143,62,male
209406,62,male
50441,62,female
19039,62,male
58258,62,male
218329,62,male
57047,62,male
166271,62,male
37168,62,male
39055,62,male
62989,62,male
240916,62,male
2442,62,male
55922,62,male
10958,62,male
159932,62,male
48397,62,male
181886,62,male
184352,62,male
136437,62,male
17940,62,male
157841,62,male
212721,62,male
157336,62,male
79073,62,male
256628,62,male
218931,62,male
29854,62,male
211078,62,male
70417,62,male
77528,62,male
76649,62,male
212231,62,male
267795,62,female
181753,62,male
209185,62,male
157851,62,male
1731,62,female
41415,62,male
77444,62,male
242102,62,male
227877,62,male
40222,62,male
98094,62,male
40990,62,male
167948,62,male
67822,62,male
71320,62,male
116569,62,male
71181,62,male
72114,62,male
254375,62,male
149509,62,male
43749,62,male
52315,62,male
33691,62,male
27371,62,male
73818,62,male
244761,62,male
37925,62,male
22072,62,male
196830,62,male
188102,62,male
41497,62,male
42542,62,male
68197,62,male
131475,62,male
253899,62,male
33570,62,male
227094,62,male
226948,62,male
20053,62,male
46217,62,male
285843,62,female
13835,62,male
48186,62,male
215032,62,female
294538,62,male
13610,62,male
86305,62,male
247437,62,male
145337,62,male
30174,62,male
265177,62,male
59940,62,female
68750,62,female
2699,62,male
246213,62,male
210126,62,male
223243,62,male
218658,62,male
87093,62,male
51239,62,male
