,userId,nbFollowers,nbFollowings,nbFavorites,nbSocialMediaAcc
2390,785048966341791744,50277.0,15300,1140,0
2391,792776686597181440,172.0,252,0,0
2392,787325060566618112,89.0,101,0,0
2393,4646453531,42.0,70,0,0
2394,731513738046640128,2533.0,1815,0,1
2395,731513738046640128,2533.0,1815,0,1
2396,731513738046640128,2533.0,1815,0,1
2397,731513738046640128,2533.0,1815,0,1
2398,731513738046640128,2533.0,1815,0,1
2399,772488667327787008,1395.0,1037,0,0
2400,798892987040354304,214.0,133,0,0
2401,796861540205006848,289.0,212,0,0
2402,4853886221,658.0,1408,0,0
2403,4905627591,37.0,103,1,0
2404,727953148388753408,25.0,81,0,0
2405,773456606768009216,1702.0,1329,156,0
2406,4895109467,380.0,215,1,0
2407,754281531741442048,7658.0,4688,0,0
2408,4652269914,191.0,234,0,0
2409,735120419523551232,115.0,150,0,0
2410,779981675413536768,1586.0,360,0,0
2411,804063063754362880,63.0,222,0,0
2412,767618177585086464,22.0,172,0,0
2413,4708816215,414.0,215,0,0
2414,4853614114,1248.0,946,0,0
2415,802877674809151488,261.0,218,1,0
2416,739460900663484416,292.0,243,0,0
2417,766293441999429632,506.0,307,1,1
2418,732932148462772224,861.0,553,0,0
2419,796909686452867072,68.0,114,0,1
2420,758404056394194944,50.0,142,0,0
2421,808214175512137728,19400.0,19513,1,0
2422,710970522771857408,174.0,120,0,0
2423,757667051259432960,36.0,201,0,0
2424,808755635647053824,132.0,221,0,0
2425,769921730022440960,12799.0,3524,394,1
2426,707105300445323264,51.0,86,0,0
2427,774547910721675264,779.0,663,0,0
2428,4865279327,719.0,198,0,0
2429,798803002391810048,374.0,105,0,0
2430,769305873227386880,148.0,177,0,0
2431,737745603019558912,1533.0,1288,0,0
2432,4708277265,5.0,3,0,0
2433,761867561059352576,103.0,404,0,0
2434,4846839189,367.0,464,0,0
2435,4884865018,334.0,118,0,0
2436,769614444011909120,417.0,233,1,0
2437,781584442414469120,322.0,247,0,1
2438,762204851019350016,3613.0,25,0,0
2439,808428005186011136,405.0,588,0,0
2440,767548597269323776,22884.0,21735,7,0
2441,732603275166535680,363.0,249,0,0
2442,4626988279,32.0,88,0,0
2443,750440432585375744,1327.0,896,1,0
2444,755856077468504064,74.0,142,0,0
2445,779702110866866176,141.0,157,0,0
2446,795380967544385536,894.0,664,0,1
2447,4861611368,912.0,457,1,0
2448,805808814947758080,501.0,591,0,0
2449,752083399905607680,41.0,53,0,0
2450,752943374206898176,196.0,300,0,0
2451,4838052963,543.0,459,0,0
2452,767074678716391424,380.0,1217,0,0
2453,700101889006903296,88.0,227,0,0
2454,750351343735414784,2150.0,848,96,0
2455,795629914208817152,12.0,326,0,0
2456,715650689347809280,265.0,245,4,1
2457,749583160086757376,122.0,153,0,0
2458,754261828759322624,10.0,72,0,0
2459,753208500625534976,9.0,59,0,0
2460,764025658011856896,246.0,246,0,1
2461,717717212417679360,13376.0,8867,7,0
2462,765692773978824704,133.0,147,0,0
2463,802815552251117568,118.0,160,0,0
2464,809042457300238336,457.0,520,0,0
2465,749594902019923968,155.0,651,0,0
2466,776928995178864640,743.0,319,1,0
2467,760110707945988096,1159.0,839,0,0
2468,798882352734801920,96.0,98,0,0
2469,802807699138375680,213.0,407,0,0
2470,758584584271499264,1039.0,685,3,0
2471,764393839939489792,34.0,80,0,0
2472,785561928424980480,321.0,324,1,0
2473,793798501507428352,1230.0,306,39,0
2474,4623617741,12182.0,10873,2,0
2475,713893232694992896,5802.0,3766,0,0
2476,797749440790626304,198.0,377,0,0
2477,770765443460112384,13.0,115,0,0
2478,770765443460112384,13.0,115,0,0
2479,770765443460112384,13.0,115,0,0
2480,773278642713534464,197.0,213,8,0
2481,701474636240916480,95.0,209,0,0
2482,727086724120231936,1.0,75,0,0
2483,758704588941889536,32.0,25,0,0
2484,794886280995897344,18.0,58,0,1
2485,777554953502072832,7.0,38,1,0
2486,790272186598785024,1099.0,438,0,0
2487,790272186598785024,1099.0,438,0,0
2488,743084439849295872,129.0,1492,0,0
2489,755725798007574528,4211.0,245,8,0
2490,759811150565433344,146.0,319,0,0
2491,809398033792331776,8.0,67,0,0
2492,4909743615,539.0,662,0,0
2493,711815808532553728,272.0,623,1,0
2494,753835176107528192,60.0,25,0,0
2495,702622206195572736,126.0,456,0,0
2496,4794604032,250.0,328,4,0
2497,4870736309,356.0,244,2,0
2498,761185554214125568,19.0,50,0,0
2499,761185554214125568,19.0,50,0,0
2500,728331895730262016,36.0,96,0,0
2501,807192174601371648,6.0,17,0,0
2502,798540799285792768,183.0,203,0,0
2503,717306981300756480,448.0,394,0,0
2504,719481470801309696,1114.0,1403,3,0
2505,746116613607395328,184.0,406,0,0
2506,761698320469397504,179.0,217,12,1
2507,736439192482414592,995.0,1087,1,0
2508,736439192482414592,995.0,1087,2,0
2509,774677146908368896,3202.0,532,0,0
2510,722273596660400128,706.0,1042,0,0
2511,747395340727369728,1085.0,2004,1,0
2512,4818673739,23.0,87,0,0
2513,754284892729536512,6.0,7,0,0
2514,714548703508492288,36.0,252,1,0
2515,4749916637,1513.0,190,9,0
2516,889278577778339840,362.0,149,188,0
2517,895277029704302592,4667.0,3955,238,0
2518,895277029704302592,4667.0,3955,283,1
2519,875712222042959872,6057.0,1096,229,1
2520,938362162518675456,3077.0,118,46,0
2521,908868639205490688,5435.0,4491,73,1
2522,938294652364574720,13821.0,288,65,1
2523,938294652364574720,13821.0,288,347,2
2524,938294652364574720,13821.0,288,0,0
2525,900302680136060928,1032.0,832,178,0
2526,937405475473289216,51.0,605,3,1
2527,925361406538592256,6295.0,3,717,2
2528,902503200728731648,406190.0,2,4528,1
2529,902503200728731648,406190.0,2,2323,1
2530,878566835179974656,1472.0,451,663,0
2531,907384171382878208,97045.0,7896,113,0
2532,887045577862766592,5773.0,3346,2323,1
2533,868195023451545600,52.0,51,3,0
2534,862916093089853440,219.0,221,5,0
2535,836076457436786688,711.0,451,1012,3
2536,836076457436786688,711.0,451,1003,1
2537,829657332061700096,4064.0,3974,3,1
2538,895032784875663360,194.0,179,6,0
2539,905309463439175680,1743.0,1587,172,1
2540,820300693646938112,49952.0,50811,3422,0
2541,918202418848034816,849.0,1003,17,0
2542,820534638124929024,1085.0,185,1105,2
2543,820534638124929024,1085.0,185,3,1
2544,886169025033752576,13087.0,10632,947,0
2545,886169025033752576,13087.0,10632,1037,0
2546,824188967843229696,5030.0,4493,944,0
2547,824188967843229696,5030.0,4493,205,0
2548,824188967843229696,5030.0,4493,1515,0
2549,824188967843229696,5030.0,4493,1100,0
2550,901148434647875584,24245.0,1037,3542,1
2551,901148434647875584,24245.0,1037,216,1
2552,913961891780874240,10856.0,60,3109,0
2553,851344718936113152,132645.0,6,25447,1
2554,851344718936113152,132645.0,6,7300,0
2555,851344718936113152,132645.0,6,8459,0
2556,851344718936113152,132645.0,6,6059,0
2557,851344718936113152,132645.0,6,2372,1
2558,851344718936113152,132645.0,6,5251,4
2559,851344718936113152,132645.0,6,2372,0
2560,834746995625566208,1152.0,444,70,0
2561,877250604325892096,769.0,487,8,0
2562,935580462159990784,95.0,50,4,0
2563,919117643898150912,654.0,50,47,3
2564,815278762644426752,1491.0,333,5,1
2565,830806326553038848,266.0,373,11,0
2566,830806326553038848,266.0,373,6,0
2567,861560543697674240,1765.0,88,29,1
2568,871021942538743808,3416.0,4630,122,0
2569,845721144359600128,8820.0,6544,445,1
2570,928907551202299904,143.0,123,5,0
2571,885912540584300544,2122.0,1088,76,0
2572,818117261055631360,66734.0,128,355,1
2573,872213060966109184,3457.0,2031,109,1
2574,939284416622456832,113826.0,369,670,1
2575,939284416622456832,113826.0,369,18290,2
2576,847541718673182720,5371.0,3953,107,1
2577,847541718673182720,5371.0,3953,0,0
2578,833071723893387264,4051.0,4120,3155,0
2579,833071723893387264,4051.0,4120,97,0
2580,875572956918722560,592.0,598,5,0
2581,814570768709328896,5027.0,2085,122,1
2582,814570768709328896,5027.0,2085,179,1
2583,817358777808801792,914.0,85,45,0
2584,936175859949547520,781.0,1090,8,0
2585,920296803886563328,24457.0,21,319,1
2586,913233434377670656,3127.0,3091,1104,0
2587,913233434377670656,3127.0,3091,467,0
2588,875352732118519808,1275.0,1515,21,0
2589,928547114564636672,8786.0,7538,456,0
2590,909382703547654144,16.0,232,10,0
2591,928287212323725312,483.0,206,14,0
2592,906055602987819008,23940.0,20087,565,0
2593,879356923862274048,1622.0,2048,108,1
2594,894270915571314688,989.0,0,53,0
2595,832896959371436032,2459.0,56,236,1
2596,893582697746092032,4529.0,522,56,0
2597,933360850697678848,34075.0,33236,521,0
2598,933360850697678848,34075.0,33236,533,0
2599,933360850697678848,34075.0,33236,572,0
2600,933360850697678848,34075.0,33236,521,0
2601,933360850697678848,34075.0,33236,365,0
2602,902831920559652864,7134.0,289,1780,0
2603,942432188167008256,426.0,378,4,0
2604,824400393698443264,35.0,23,0,0
2605,824400393698443264,35.0,23,0,0
2606,824400393698443264,35.0,23,0,0
2607,892806204510154752,1386.0,1146,10,0
2608,846668796706336768,949.0,252,573,1
2609,907218616772374528,1112.0,800,30,0
2610,907218616772374528,1112.0,800,0,0
2611,889500582406443008,43501.0,30554,35792,1
2612,880930498931044352,1151.0,241,959,1
2613,924400789602304000,257.0,208,28,0
2614,834530549763026944,874.0,856,274,1
2615,847345261626118144,22106.0,14,32,2
2616,913350681821577216,2864.0,2633,51,0
2617,860824153745707008,7478.0,7756,78,0
2618,860824153745707008,7478.0,7756,68,1
2619,869910751988908032,465.0,449,20,0
2620,851918767793856512,911.0,3914,24,0
2621,851918767793856512,911.0,3914,23,0
2622,851918767793856512,911.0,3914,14,0
2623,898172869246681088,1097.0,729,24,0
2624,852649515232448512,1557.0,3796,1,0
2625,923598234077007872,1156.0,465,38,2
2626,870957492242657280,1033.0,290,58,0
2627,870957492242657280,1033.0,290,36,0
2628,887742723444420608,233375.0,583,591,0
2629,887742723444420608,233375.0,583,444,0
2630,824219109072273408,9838.0,8676,59,0
2631,824219109072273408,9838.0,8676,231,0
2632,909131904909287424,71547.0,32,477,4
2633,939804006578315264,1248.0,560,422,1
2634,923771889071386624,28003.0,5309,485,0
2635,910822636372021248,112495.0,60,3790,2
2636,907903657101991936,22872.0,154,1274,1
2637,907903657101991936,22872.0,154,198,1
2638,811557673477013504,116462.0,421,1399,0
2639,930461096024117248,3801.0,3440,1118,0
2640,930461096024117248,3801.0,3440,1,0
2641,843805026564956160,297.0,126,28,0
2642,844875022787383296,7467.0,4767,1,0
2643,844875022787383296,7467.0,4767,0,0
2644,844875022787383296,7467.0,4767,2,0
2645,928278522094907392,2531.0,269,26,1
2646,923964890104115200,14722.0,9073,83,0
2647,833802784252293120,141922.0,142892,1689,0
2648,907234546910941184,1956.0,1586,18,0
2649,820967885363351552,24587.0,15,333,1
2650,891233704307294208,1031.0,315,9,0
2651,888857109017788416,906.0,548,159,0
2652,888857109017788416,906.0,548,147,0
2653,825661613785100288,3440.0,47,180,1
2654,834503672323268608,930.0,21,3,1
2655,826203697365577728,198.0,208,0,0
2656,871754100223991808,505.0,1365,1,0
2657,886264142604230656,5362.0,4024,2,0
2658,926763397059883008,1323.0,1295,2,0
2659,899170865144881152,487.0,356,0,0
2660,821754353992220672,3868.0,3649,2,0
2661,883804242238156800,689.0,368,3,0
2662,823960241360535552,211.0,87,0,1
2663,942718648384450560,222.0,646,31,1
2664,891717956639625216,1476.0,992,0,0
2665,904355183295123456,494.0,142,0,0
2666,847012682519711744,7143.0,7055,183,1
2667,847012682519711744,7143.0,7055,65,0
2668,852445120549064704,1013.0,704,1,0
2669,847752707758632960,56.0,231,0,0
2670,895006787832881152,25810.0,329,2,2
2671,895006787832881152,25810.0,329,25,1
2672,912406845687558144,503.0,521,1,0
2673,924634750589063168,329.0,434,0,0
2674,898648557791715328,3110.0,0,0,0
2675,821381805068713984,232.0,190,0,0
2676,836203879977078784,2290.0,478,16,2
2677,884065802638565376,761.0,364,0,0
2678,922363937185771520,99.0,99,0,0
2679,917862330486095872,312.0,343,0,0
2680,874385818315575296,15063.0,34,0,0
2681,881931033654026240,362.0,317,0,0
2682,939160416181215232,567.0,328,11,0
2683,939160416181215232,567.0,328,1,0
2684,931816601183191040,670.0,562,5,0
2685,931816601183191040,670.0,562,5,0
2686,931816601183191040,670.0,562,1,0
2687,931816601183191040,670.0,562,0,0
2688,844608838473076736,23.0,101,0,0
2689,834842291852414976,1465.0,985,3,0
2690,905045286103502848,134.0,118,0,0
2691,894512681360797696,31480.0,32939,86,1
2692,926409434179522560,26384.0,59,148,1
2693,810838343231696896,8957.0,275,25,0
2694,887575612575154176,82.0,265,0,0
2695,906830687055032320,210.0,235,1,0
2696,820552186052616192,113.0,2205,0,0
2697,813307856401395712,681.0,1109,0,1
2698,847888947531395072,1594.0,1272,3,1
2699,923221935089168384,405.0,274,0,0
2700,893041073882370048,965.0,830,3,0
2701,925083289043525632,82.0,240,0,0
2702,837725753064243200,165.0,258,0,0
2703,933759551656079360,88.0,153,4,0
2704,847550635318759424,66.0,245,0,0
2705,882196741285699584,580.0,631,0,0
2706,896518581206253568,397.0,362,0,0
2707,911551085634113536,381.0,225,256,0
2708,916651268311080960,734.0,309,3,3
2709,925058533388881920,41.0,45,2,0
2710,911280511682777088,212.0,241,0,0
2711,855792461591048192,397.0,321,0,0
2712,829967334748073984,5564.0,5952,0,0
2713,906176135746252800,10272.0,428,59,0
2714,857886937968934912,101.0,134,0,0
2715,845162368346697728,185.0,161,0,0
2716,845162368346697728,185.0,161,0,0
2717,870982933640818688,73.0,80,0,0
2718,898225551516856320,150.0,138,0,0
2719,901140816558780416,591.0,767,0,0
2720,901140816558780416,591.0,767,0,0
2721,884654124415033344,464.0,64,0,0
2722,891741287585656832,137.0,124,0,0
2723,877103549133488128,825.0,663,1,0
2724,925082697067909120,39.0,45,0,0
2725,818067865689583616,418.0,92,0,0
2726,886027462009860096,100.0,79,1,0
2727,937371719219675136,516.0,710,0,0
2728,882670417911087104,266.0,874,0,0
2729,914959814375112704,1003.0,711,0,0
2730,831195093952520192,496.0,968,0,0
2731,906509919649714176,69.0,188,0,0
2732,829802528451747840,463.0,470,11,0
2733,911884180899946496,2223.0,982,0,1
2734,911938770051719168,141.0,228,0,0
2735,834587021322616832,68.0,251,0,0
2736,915228168537112576,955.0,4989,0,0
2737,866272679317446656,13094.0,11308,155,1
2738,866272679317446656,13094.0,11308,177,1
2739,826705239629762560,197000.0,5,773,0
2740,919984879517003776,87.0,449,0,0
2741,902688980109492224,68.0,56,0,0
2742,845736020003950592,1100.0,1004,3,0
2743,837600757734125568,100.0,124,0,0
2744,883988958677536768,64.0,62,0,0
2745,827494489291943936,434.0,1024,0,0
2746,897220747755704320,245.0,193,0,0
2747,896417550480920576,138.0,264,0,0
2748,839052188878004224,233.0,592,0,0
2749,822748106299150336,1503.0,497,96,0
2750,892150370587357184,829.0,171,0,0
2751,868142704961753088,2690.0,2865,5,1
2752,906534946164146176,2770.0,2137,28,0
2753,924475671862267904,759.0,529,0,0
2754,815703587997306880,1384.0,410,3395,0
2755,893118300128935936,5350.0,345,34,1
2756,928578595294994432,149.0,92,0,0
2757,812134520229154816,160.0,159,0,0
2758,880722729816793088,708.0,479,0,0
2759,850039648399351808,2173.0,493,202,0
2760,850039648399351808,2173.0,493,48,1
2761,814843626979205120,1054.0,1028,179,0
2762,904084536455245824,4836.0,4799,0,0
2763,818089909248557056,32652.0,573,0,4
2764,924591711321575424,33.0,28,0,0
2765,937461374107701248,1692.0,1582,0,0
2766,896529032170418176,36.0,78,0,0
2767,867384329500020736,6623.0,6309,5,0
2768,825318755408412672,3.0,31,0,0
2769,940848687294681088,1540.0,200,0,1
2770,922191088068235264,231.0,191,0,0
2771,876982593958416384,7.0,7,0,0
2772,926470139742171136,10.0,124,0,0
2773,827952240921018368,368.0,293,0,0
2774,815536006183190528,143.0,239,0,1
2775,894572499131916288,516.0,224,0,0
2776,840609407851515904,8.0,56,0,0
2777,929207875834204160,183.0,450,0,0
2778,909773960778321920,806.0,450,3,0
2779,848484394960662528,3117.0,635,0,0
2780,847915909402570752,135.0,206,0,0
2781,930775856246648832,1987.0,2362,1,0
2782,822914522457473024,149.0,99,0,0
2783,875242456559833088,170.0,667,0,0
2784,836997687643877376,381.0,253,28,0
2785,831492689367597056,95.0,45,0,0
2786,818494441140981760,200.0,103,0,0
2787,939229288259256320,31.0,93,0,0
2788,839877506471718912,262.0,61,0,0
2789,927163875988041728,2035.0,1971,2,0
2790,890824130764963840,304.0,434,0,0
2791,811174116359372800,3845.0,45,0,0
2792,888843208876335104,5.0,43,0,0
2793,888843208876335104,5.0,43,0,0
2794,861666140208197632,31195.0,165,232,0
2795,941998870439124992,121.0,140,0,0
2796,872421688817922048,1137.0,640,0,0
2797,846777323223429120,151.0,115,0,0
2798,810932523475890176,1574.0,3364,0,0
2799,906501578840006656,122.0,120,0,0
2800,922492183890055168,84.0,48,0,1
2801,933726716379451392,4357.0,204,401,2
2802,868776821025910784,1079.0,651,0,0
2803,908729041494167552,41.0,34,0,0
2804,922136111727759360,457.0,347,1,0
2805,896086732168466432,181.0,264,0,0
2806,824372405036519424,95.0,181,0,0
2807,870328153457254400,100.0,99,0,0
2808,901410655709921280,50.0,128,0,0
2809,915349948220272640,65.0,0,1,2
2810,939494777246113792,51.0,69,0,0
2811,929816685145677824,204.0,756,0,0
2812,833547250605363200,414.0,111,0,0
2813,896053436470480896,749.0,596,0,0
2814,927910513845198848,14.0,271,0,0
2815,938488427011592192,99.0,118,0,1
2816,901105415336980480,70.0,104,0,0
2817,935082291768037376,198.0,123,0,0
2818,854738220067762176,69.0,664,0,0
2819,835775073105641472,511.0,313,0,0
2820,865342228046204928,239.0,98,0,0
2821,854492009708564480,26.0,45,0,0
2822,903298468852236288,125.0,1515,0,0
2823,831259625722880000,309.0,284,0,0
2824,915182423436070912,45.0,40,0,0
2825,922905746056114176,208.0,289,0,0
2826,833048473654149120,568.0,602,0,0
2827,823268707648569344,798.0,366,0,0
2828,821317549937852416,654.0,457,0,0
2829,878455849693454336,25.0,383,0,0
2830,853053326778400768,139.0,2510,0,0
2831,853238714998431744,5833.0,257,79,1
2832,871591649490739200,2.0,25,0,0
2833,887033276170461184,11.0,74,0,0
2834,865699989699407872,160.0,207,0,0
2835,859544600389853184,336.0,740,0,0
2836,887765727142436864,104.0,120,0,0
2837,912667457025961984,494.0,285,0,0
2838,818379178009563136,144.0,408,0,0
2839,819208509451603968,473.0,644,0,0
2840,906955073053446144,268.0,208,0,0
2841,934744317385682944,118.0,101,0,0
2842,901939075682365440,19.0,25,0,0
2843,880029026559111168,575.0,197,0,0
2844,835947734469328896,187.0,76,0,0
2845,940605804784357376,22.0,110,0,0
2846,941008335612112896,407.0,429,13,0
2847,858412367889272832,4768.0,395,2,1
2848,880467388260601856,4252.0,32,0,0
2849,843340527143739392,128.0,151,0,1
2850,871137090775502848,2138.0,2795,0,0
2851,908070035658350592,880.0,197,0,0
2852,903281115439529984,415.0,358,0,0
2853,815572487480152064,84361.0,1100,239,0
2854,909158792058818560,326.0,479,0,0
2855,868509861532880896,2004.0,404,0,0
2856,865450675601199104,63.0,269,0,0
2857,873501227820122112,919.0,643,0,0
2858,939157866627436544,1103.0,1093,0,0
2859,925472575081328640,596.0,506,0,0
2860,888704189970436096,701.0,1249,2,0
2861,859095197749268480,353.0,552,0,0
2862,919250935775457280,151.0,854,0,0
2863,925432144461291520,20.0,52,4,0
2864,888878001886289920,123.0,120,0,0
2865,918585717424566272,124.0,188,0,0
2866,924323290981830656,1114.0,643,0,0
2867,846340830126362624,251.0,434,0,0
2868,891219271015161856,193.0,1158,0,0
2869,900312134713823232,31.0,261,0,0
2870,889091712878075904,16.0,111,0,0
2871,818914442272534528,449.0,100,0,0
2872,822805586685394944,834.0,790,2,0
2873,907173903344263168,36.0,136,0,0
2874,847609929917583360,283.0,308,3,0
2875,826136132375236608,2752.0,2514,0,0
2876,913475703219326976,5524.0,5078,1,0
2877,941440979625762816,12545.0,10515,186,0
2878,908070416341749760,176.0,270,0,0
2879,908070416341749760,176.0,270,0,0
2880,828344807001034752,48.0,274,0,0
2881,932265653477761024,369.0,252,0,0
2882,940946227839012864,267.0,184,0,0
2883,818162354647134208,697.0,11,0,1
2884,887373214334283776,275.0,192,0,0
2885,825246264916836352,9463.0,6837,0,0
2886,894596131375788032,149.0,1521,0,0
2887,818179946392731648,142.0,382,0,0
2888,845743450838499328,225.0,207,0,0
2889,859149150335533056,2096.0,2087,0,0
2890,911932001841709056,3076.0,627,0,0
2891,928639838504521728,12799.0,710,1,0
2892,885525400943775744,95.0,96,0,1
2893,814058214497062912,6191.0,5541,132,1
2894,819249673538043904,27.0,54,0,0
2895,811262829533728768,93.0,930,0,0
2896,899418404792283136,1605.0,579,0,0
2897,882680486623141888,7511.0,682,0,0
2898,866217491537776640,20.0,87,0,0
2899,852827941012594688,208.0,478,0,0
2900,895869160634294272,40.0,52,0,0
2901,828709748677697536,197.0,94,0,0
2902,839162477178929152,64304.0,367,10271,0
2903,815591343145750528,68.0,56,4,1
2904,892867526681653248,4849.0,4624,2,0
2905,870804670427672576,327.0,83,0,0
2906,839224388402700288,19.0,59,0,0
2907,842634130554847232,91.0,211,0,0
2908,839493049608777728,67.0,59,0,0
2909,848536210456883200,180.0,220,0,0
2910,825343976513368064,37.0,70,0,0
2911,861144536772476928,1797.0,381,0,0
2912,901887356361474048,556.0,154,0,0
2913,916787137483366400,283.0,1443,0,0
2914,880146739675770880,70.0,1295,0,0
2915,832298989433257984,1163.0,718,0,0
2916,810892358321664000,30.0,311,0,0
2917,928013133486153728,595.0,523,0,0
2918,937169703298093056,193.0,184,0,0
2919,923687861219708928,899.0,37,0,0
2920,902495056606744576,56.0,244,0,0
2921,941677813190615040,164.0,153,0,0
2922,925123080715948032,85.0,116,0,0
2923,854832530146680832,41.0,79,0,0
2924,904158399318851584,2372.0,2489,0,0
2925,864030762835869696,4964.0,5330,5,0
2926,851819168567611392,2232.0,1945,0,1
2927,899983912000204800,207.0,898,0,0
2928,890830558225465344,393.0,569,0,0
2929,933727515935494144,293.0,99,0,0
2930,814381485012746240,842.0,1167,0,0
2931,830326577632247808,3.0,14,0,0
2932,846820483614085120,133.0,351,0,1
2933,874739505617678336,423.0,1237,0,0
2934,900622125446377472,126.0,96,0,0
2935,908592153928101888,11.0,181,0,0
2936,817305646311817216,719.0,1233,0,0
2937,887411015259914240,429.0,218,0,0
2938,922869712261873664,1875.0,2858,17,0
2939,905005587221676032,2429.0,3103,1,0
2940,815486835338186752,241.0,101,0,0
2941,826337881392369664,175.0,204,1,0
2942,834779830948417536,326.0,248,0,0
2943,820495090082869248,20786.0,107,195,0
2944,848849922837405696,226.0,2294,0,0
2945,882313119959326720,562.0,451,0,0
2946,929516302456295424,321.0,282,0,0
2947,910923330366124032,15.0,194,0,0
2948,840271062252281856,567.0,432,0,0
2949,903628940505489408,82.0,93,0,0
2950,846859526900977664,96.0,84,1,0
2951,933738098122547200,190.0,275,6,0
2952,880526415384465408,10.0,53,0,0
2953,828156618386919424,500.0,178,0,0
2954,865697390308798464,12.0,20,0,0
2955,865697390308798464,12.0,20,0,0
2956,924951308586700800,522.0,89,10,0
2957,832663410663776256,856.0,2011,0,0
2958,908355641676369920,1146.0,1144,1,0
2959,909456263121113088,7211.0,55,0,0
2960,897546002470719488,35.0,33,0,0
2961,897546002470719488,35.0,33,0,0
2962,939587773891252224,4274.0,4085,1,0
2963,883082732603142144,6.0,12,0,0
2964,843827928760799232,2218.0,127,2,0
2965,936956291318198272,78.0,45,6,0
2966,873564473428238336,195.0,825,0,0
2967,872247883634020352,114.0,730,1,0
2968,872431182230806528,338.0,286,0,0
2969,853019424093335552,304.0,92,5,0
2970,848824044568891392,274.0,352,8,0
2971,862413158731984896,14.0,60,0,0
2972,921039149498601472,55.0,71,2,0
2973,892743942567063552,19.0,51,0,0
2974,892743942567063552,19.0,51,0,0
2975,840968763486937088,204.0,351,0,0
2976,878382115494260736,111.0,344,0,0
2977,933090651247321088,510.0,568,3,1
2978,821063786157264896,176.0,150,0,0
2979,849631501050417152,430.0,403,0,0
2980,932324276572745728,3327.0,3454,0,0
2981,879081967815467008,7.0,12,0,0
2982,934336823630983168,28.0,43,0,0
2983,840968655097724928,1994.0,999,0,0
2984,849320784694824960,86.0,87,0,0
2985,891758668705824768,881.0,963,4,0
2986,818544887788371968,308.0,773,1,0
2987,813289877659877376,6.0,53,0,0
2988,920881360151203840,172.0,254,0,0
2989,888493821239099392,5.0,187,0,0
2990,904083332207665152,98.0,646,0,0
2991,937914548618776576,415.0,4754,0,0
2992,862966003650744320,4929.0,4734,0,0
2993,870626279124611072,121.0,207,0,0
2994,871559880645148672,10.0,203,0,0
2995,893818421510631424,115.0,372,0,0
2996,940297313154715648,9836.0,4301,4,0
2997,825307875941679104,283.0,518,1,0
2998,875831008834334720,561.0,1192,1,0
2999,922447411699699712,1055.0,2174,0,0
3000,864546924376068096,2508.0,3026,0,0
3001,884933190854615040,107.0,131,0,1
3002,875827749100847104,419.0,582,0,0
3003,824739266899087360,78.0,66,0,0
3004,827927190876594176,1127.0,662,3,0
3005,940900758081458176,403.0,173,1,0
3006,844309499750027264,246.0,512,0,0
3007,903976230835421184,158.0,89,1,0
3008,817092980691582976,555.0,485,0,0
3009,952906248936132608,15.0,55,2,0
3010,955752764486963200,56.0,39,13,0
3011,974278930453671936,291.0,1036,8,0
3012,969918798974345216,167993.0,251,2829,0
3013,969918798974345216,167993.0,251,1662,4
3014,969918798974345216,167993.0,251,403,0
3015,969918798974345216,167993.0,251,3159,0
3016,1005289874797334528,3510.0,590,25,0
3017,1005289874797334528,3510.0,590,8,4
3018,1029385203389747200,2149.0,1366,269,0
3019,1029385203389747200,2149.0,1366,184,0
3020,1029385203389747200,2149.0,1366,105,0
3021,1029385203389747200,2149.0,1366,134,0
3022,1029385203389747200,2149.0,1366,234,0
3023,1029385203389747200,2149.0,1366,132,0
3024,1024736783085592576,414.0,386,24,0
3025,1033707949506609152,8833.0,6887,1017,0
3026,994141576002703360,2022.0,1023,457,0
3027,957591479920332800,7065.0,403,23,1
3028,957591479920332800,7065.0,403,152,1
3029,971678367555694592,1851.0,1494,834,1
3030,1060862090406227968,1232.0,39,15,0
3031,1052892428569579520,55.0,108,33,1
3032,952530645410033664,19377.0,10065,903,1
3033,952530645410033664,19377.0,10065,1127,0
3034,952530645410033664,19377.0,10065,1415,0
3035,958426142670811136,1664.0,941,43,0
3036,1048644913976500224,69.0,68,1,0
3037,960922465441640448,536.0,469,68,0
3038,1056879184365142016,7945.0,6896,1749,1
3039,1056879184365142016,7945.0,6896,0,0
3040,1022060667409518592,1153.0,308,51,0
3041,1047503868115001344,3096.0,3099,296,1
3042,1038756580911669248,927.0,815,141,0
3043,976939386066685952,52875.0,17513,4050,0
3044,976939386066685952,52875.0,17513,555,0
3045,976939386066685952,52875.0,17513,722,0
3046,1055941742636253184,39023.0,24099,11206,0
3047,1009881453293948928,19338.0,18797,381,1
3048,1009881453293948928,19338.0,18797,334,1
3049,1009881453293948928,19338.0,18797,148,1
3050,1009881453293948928,19338.0,18797,526,1
3051,1009881453293948928,19338.0,18797,387,1
3052,1009881453293948928,19338.0,18797,384,1
3053,1009881453293948928,19338.0,18797,490,1
3054,1009881453293948928,19338.0,18797,344,1
3055,1009881453293948928,19338.0,18797,360,1
3056,1009881453293948928,19338.0,18797,273,1
3057,1009881453293948928,19338.0,18797,399,1
3058,1009881453293948928,19338.0,18797,507,1
3059,1009881453293948928,19338.0,18797,287,1
3060,1009881453293948928,19338.0,18797,177,0
3061,1009881453293948928,19338.0,18797,1213,1
3062,1068613864818962432,9636.0,177,809,1
