,userId,nbLetter,nbWords,nbEmojis,nbSlangWords,nbStatus,nbMentions,IsSelfTagged,nbHashtags,nbRetweets
0,1935601099,144,23,0.0,0,0,0,0.0,1,59.0
1,1935601099,147,31,0.0,1,0,0,0.0,1,3.0
2,1935601099,150,23,0.0,0,0,0,0.0,2,13.0
3,927613872390975488,64,12,3.0,0,0,11,0.0,0,1.0
4,4495931,35,5,0.0,1,25482,0,0.0,0,950.0
5,3696241,38,5,0.0,0,1853,1,0.0,0,0.0
6,15016209,44,10,0.0,0,221392,0,0.0,0,3.0
7,16310319,84,14,2.0,0,68489,0,0.0,0,1.0
8,15883237,67,10,0.0,1,2389,1,0.0,0,0.0
9,16626956,61,9,0.0,1,16833,0,0.0,0,3.0
10,23186079,104,15,0.0,0,72643,0,0.0,0,678.0
11,23186079,90,21,0.0,0,72643,0,0.0,0,1.0
12,23186079,117,20,0.0,0,72643,0,0.0,0,303.0
13,23186079,67,12,0.0,0,72643,0,0.0,0,39.0
14,23186079,115,18,0.0,0,72643,0,0.0,1,1064.0
15,23186079,102,17,0.0,0,72643,0,0.0,0,4814.0
16,23186079,72,8,0.0,1,72643,0,0.0,1,5321.0
17,23186079,61,11,0.0,0,72643,0,0.0,0,20530.0
18,23186079,38,4,0.0,0,72643,1,0.0,1,28735.0
19,23186079,144,29,1.0,0,72643,1,0.0,0,860.0
20,23186079,85,13,0.0,0,72643,0,0.0,0,8220.0
21,23186079,101,20,1.0,0,72643,0,0.0,1,30.0
22,23186079,25,3,0.0,0,72643,0,0.0,1,810.0
23,23186079,46,7,1.0,0,72643,0,0.0,1,158.0
24,33536404,90,16,0.0,0,7923,0,0.0,0,10464.0
25,71108476,88,21,0.0,0,339867,0,0.0,0,34.0
26,71108476,113,19,0.0,0,339867,0,0.0,0,6.0
27,71108476,57,9,0.0,0,339867,0,0.0,0,2921.0
28,71108476,87,13,0.0,0,339867,0,0.0,0,41.0
29,71108476,114,16,0.0,0,339867,0,0.0,0,13.0
30,71108476,178,30,0.0,0,339867,0,0.0,0,22.0
31,71108476,21,4,0.0,0,339867,0,0.0,0,204.0
32,71108476,28,5,1.0,0,339867,0,0.0,0,110.0
33,76762055,98,17,0.0,0,1238,0,0.0,0,3521.0
34,76762055,145,26,0.0,1,1238,0,0.0,0,1344.0
35,60668913,87,14,0.0,0,13221,0,0.0,0,10.0
36,30567448,43,6,0.0,0,4574,0,0.0,0,487.0
37,95956201,67,11,0.0,0,18417,0,0.0,1,1.0
38,60334462,86,16,0.0,0,39435,0,0.0,0,13.0
39,60334462,109,18,0.0,0,39435,0,0.0,0,3669.0
40,69167515,120,18,0.0,0,8095,0,0.0,0,29086.0
41,69167515,234,37,0.0,0,8095,0,0.0,0,566.0
42,68723264,81,11,0.0,0,15413,0,0.0,0,5.0
43,68723264,82,10,0.0,0,15413,0,0.0,0,10.0
44,44982012,42,5,0.0,0,14786,0,0.0,1,278.0
45,44982012,122,18,0.0,0,14786,0,0.0,0,194.0
46,44982012,168,28,0.0,0,14786,0,0.0,0,309.0
47,69365359,114,14,0.0,0,6678,0,0.0,0,1154.0
48,95439391,22,4,0.0,0,7639,0,0.0,0,1269.0
49,35201774,68,11,0.0,0,19564,0,0.0,0,270.0
50,60611223,55,11,0.0,0,10040,0,0.0,1,9.0
51,36222372,214,33,0.0,1,417,0,0.0,0,452.0
52,62198384,33,7,0.0,0,10601,0,0.0,0,4.0
53,92548679,103,17,0.0,0,5496,0,0.0,0,53.0
54,47070156,43,7,0.0,0,250915,0,0.0,0,4.0
55,77419430,131,25,0.0,0,54876,2,0.0,2,33.0
56,48971197,39,7,0.0,0,8666,0,0.0,0,243.0
57,48971197,139,25,0.0,0,8666,0,0.0,0,68.0
58,64820716,64,8,0.0,0,3934,0,0.0,0,19255.0
59,64820716,101,16,0.0,0,3934,2,0.0,0,31.0
60,68034431,204,32,0.0,0,6091,0,0.0,0,24517.0
61,68034431,32,6,0.0,0,6091,0,0.0,0,3215.0
62,68034431,194,30,0.0,0,6091,0,0.0,1,7173.0
63,68034431,27,5,0.0,0,6091,0,0.0,0,6705.0
64,68034431,76,11,0.0,0,6091,0,0.0,1,4381.0
65,68034431,182,27,2.0,1,6091,0,0.0,0,5095.0
66,68034431,123,21,0.0,1,6091,0,0.0,0,4220.0
67,68034431,184,29,0.0,0,6091,0,0.0,0,2166.0
68,68034431,46,9,0.0,0,6091,0,0.0,0,308.0
69,94543804,211,34,0.0,2,17398,0,0.0,0,5512.0
70,94543804,159,26,0.0,0,17398,0,0.0,0,1106.0
71,31094717,50,9,1.0,0,224253,0,0.0,0,3.0
72,22924311,29,6,1.0,0,1953,0,0.0,0,97.0
73,49692305,65,13,0.0,0,11290,0,0.0,0,2.0
74,92748776,155,26,0.0,0,13649,0,0.0,0,3160.0
75,19942168,134,16,0.0,2,10816,1,0.0,0,383.0
76,19942168,141,20,0.0,0,10816,0,0.0,0,254.0
77,56764903,86,13,1.0,0,40108,0,0.0,0,4.0
78,56764903,189,38,4.0,0,40108,1,0.0,1,5.0
79,69897962,213,34,0.0,0,1095,0,0.0,0,8.0
80,69897962,183,30,0.0,0,1095,0,0.0,3,6.0
81,74397391,61,16,0.0,0,89970,0,0.0,1,554.0
82,74397391,84,17,0.0,0,89970,0,0.0,2,0.0
83,74397391,65,15,0.0,0,89970,0,0.0,1,304.0
84,77189080,181,24,0.0,0,5625,0,0.0,1,13.0
85,45819962,146,25,0.0,0,3280,0,0.0,0,29.0
86,73080402,35,7,0.0,0,195473,0,0.0,0,98.0
87,73080402,61,12,0.0,0,195473,0,0.0,0,117.0
88,73080402,26,5,0.0,0,195473,0,0.0,0,92.0
89,63829194,219,34,0.0,0,12328,0,0.0,0,504.0
90,97453133,31,5,0.0,0,8524,1,0.0,0,2.0
91,98149527,126,18,0.0,0,51641,0,0.0,0,85.0
92,80549263,32,5,0.0,0,315758,0,0.0,0,151.0
93,80549263,46,9,0.0,0,315758,0,0.0,0,284.0
94,80549263,79,10,0.0,0,315758,0,0.0,0,22.0
95,93183233,232,34,0.0,1,3593,0,0.0,0,6.0
96,36413418,81,12,2.0,1,13390,0,0.0,0,55.0
97,85420539,202,32,0.0,1,52735,0,0.0,0,339.0
98,67155761,75,11,0.0,0,3050,0,0.0,0,84.0
99,93499827,53,8,0.0,0,78868,0,0.0,0,190.0
100,96430842,146,26,4.0,0,217196,0,0.0,0,180.0
101,38399582,125,22,0.0,0,10288,3,0.0,2,1.0
102,95897602,129,20,0.0,0,247565,0,0.0,2,40.0
103,87282413,116,17,0.0,0,8470,0,0.0,1,11.0
104,87282413,171,28,0.0,0,8470,0,0.0,1,3.0
105,80931720,37,5,2.0,0,88014,1,0.0,0,21.0
106,49119658,101,15,0.0,0,3163,3,0.0,0,1.0
107,74480433,35,5,0.0,1,9375,0,0.0,0,0.0
108,22540376,30,4,0.0,0,98930,0,0.0,0,0.0
109,66708116,50,3,0.0,0,5090,1,0.0,2,0.0
110,21574395,36,7,0.0,0,1204,0,0.0,0,0.0
111,97184872,165,33,0.0,0,1242,1,0.0,0,8.0
112,97184872,156,21,4.0,0,1242,3,0.0,0,1.0
113,93150869,116,19,0.0,0,7718,0,0.0,0,0.0
114,93150869,60,15,0.0,1,7718,0,0.0,0,0.0
115,91635317,43,6,0.0,0,1726,1,0.0,0,0.0
116,64215971,18,3,3.0,0,6609,0,0.0,0,0.0
117,97779384,68,8,0.0,0,311526,1,0.0,0,7.0
118,97779384,17,2,0.0,0,311526,0,0.0,0,3.0
119,55537787,112,13,0.0,1,14026,1,0.0,0,0.0
120,93148535,21,3,0.0,0,8115,0,0.0,0,0.0
121,42439482,207,36,0.0,0,286,1,0.0,0,0.0
122,49381990,39,6,0.0,0,10342,0,0.0,0,105.0
123,91879915,223,37,0.0,1,61957,0,0.0,0,0.0
124,78254937,182,27,1.0,0,8183,1,0.0,3,160.0
125,78254937,184,25,1.0,0,8183,1,0.0,3,11.0
126,66968296,104,18,0.0,0,140618,0,0.0,0,4.0
127,88925756,231,43,0.0,0,38102,0,0.0,2,39.0
128,21418513,220,40,0.0,0,330094,0,0.0,0,0.0
129,69827426,25,4,1.0,0,6015,0,0.0,0,0.0
130,76882928,51,8,0.0,0,139,1,0.0,0,0.0
131,95170409,154,24,3.0,0,578,0,0.0,0,13.0
132,94040044,239,33,0.0,0,46298,0,0.0,1,156.0
133,20672583,15,2,0.0,1,5311,1,0.0,0,0.0
134,96407750,15,3,0.0,0,21277,0,0.0,0,0.0
135,94607195,150,29,0.0,0,7607,0,0.0,1,0.0
136,70888150,49,8,0.0,1,11453,1,0.0,0,0.0
137,97109536,34,6,0.0,1,7276,0,0.0,0,1.0
138,83790860,4,1,0.0,1,4271,1,0.0,0,0.0
139,93291907,77,14,2.0,0,5914,2,0.0,0,0.0
140,75350817,93,18,0.0,0,1039,0,0.0,0,0.0
141,41096155,20,3,0.0,1,53098,1,0.0,0,0.0
142,91656276,16,4,0.0,1,1284,0,0.0,0,0.0
143,96082963,207,35,0.0,1,2433,0,0.0,0,307.0
144,93479134,149,29,0.0,1,1797,0,0.0,0,0.0
145,48684646,38,6,0.0,1,19918,6,0.0,0,0.0
146,74730822,160,25,0.0,0,42487,0,0.0,0,4.0
147,26574355,198,31,0.0,1,2725,1,0.0,0,0.0
148,26763070,197,32,0.0,0,4546,0,0.0,0,78.0
149,97937876,101,16,0.0,2,2196,3,0.0,0,0.0
150,22626881,95,13,0.0,0,325380,0,0.0,1,0.0
151,62247423,193,34,0.0,0,2128,2,0.0,0,0.0
152,34885996,132,20,0.0,2,17859,2,0.0,0,0.0
153,65669801,51,5,0.0,1,11157,0,0.0,0,57.0
154,91779973,137,23,0.0,1,317,1,0.0,0,0.0
155,37898549,51,7,0.0,2,9864,0,0.0,0,0.0
156,61425604,237,39,0.0,2,61431,0,0.0,0,1.0
157,94428018,77,10,0.0,1,9142,2,0.0,0,0.0
158,19149088,34,7,0.0,1,86069,0,0.0,0,59.0
159,58467170,89,11,0.0,1,4914,0,0.0,0,0.0
160,33880747,176,32,0.0,1,7765,0,0.0,0,0.0
161,94311180,20,5,0.0,1,28353,1,0.0,0,0.0
162,62655602,95,14,0.0,1,10510,1,0.0,0,0.0
163,56665222,182,30,0.0,3,5508,0,0.0,0,8.0
164,85664182,221,42,0.0,2,12725,1,0.0,0,0.0
165,92243807,33,6,0.0,1,379,2,0.0,0,0.0
166,79134011,37,9,2.0,2,1983,1,0.0,0,0.0
167,33506068,57,9,2.0,0,10455,1,0.0,0,0.0
168,95494692,216,37,0.0,1,23007,1,0.0,0,0.0
169,97316295,166,32,0.0,0,34427,0,0.0,0,53.0
170,92080832,22,6,0.0,1,1660,0,0.0,0,0.0
171,83736699,184,37,0.0,2,5266,1,0.0,0,0.0
172,40523038,83,16,0.0,1,28717,0,0.0,0,19.0
173,76324893,103,17,0.0,1,258,1,0.0,0,0.0
174,50015583,222,29,0.0,1,1992,0,0.0,0,226.0
175,72528842,84,15,0.0,1,13269,0,0.0,0,0.0
176,93591316,7,1,11.0,1,4209,1,0.0,0,0.0
177,76684200,69,11,0.0,1,1218,1,0.0,0,0.0
178,96954618,54,9,0.0,1,11991,0,0.0,0,0.0
179,40214064,37,6,0.0,1,8735,0,0.0,0,0.0
180,94573877,219,36,0.0,1,18698,1,0.0,0,0.0
181,73673589,50,8,0.0,1,6733,1,0.0,0,0.0
182,35830834,222,46,2.0,7,46,0,0.0,2,0.0
183,61168062,85,15,0.0,0,526044,0,0.0,1,11.0
184,87805997,21,4,0.0,1,6324,2,0.0,0,0.0
185,65934938,61,14,1.0,1,30131,1,0.0,0,0.0
186,91804380,112,19,4.0,1,3540,0,0.0,0,0.0
187,95173061,107,20,0.0,0,363,0,0.0,0,0.0
188,18871213,20,4,3.0,1,24461,0,0.0,0,0.0
189,70692920,190,32,0.0,0,19312,3,0.0,0,0.0
190,58465695,146,23,0.0,0,49604,0,0.0,0,1.0
191,82694145,26,7,0.0,1,6726,1,0.0,0,0.0
192,87412370,42,7,0.0,1,18802,0,0.0,0,0.0
193,77431747,36,7,0.0,1,2003,0,0.0,0,4.0
194,91548144,45,8,0.0,0,12378,2,0.0,0,0.0
195,95435139,41,9,0.0,1,1420,1,0.0,0,0.0
196,214930248,72,12,0.0,0,24210,0,0.0,0,12.0
197,214930248,142,24,0.0,0,24210,0,0.0,0,65.0
198,99174814,117,20,0.0,0,25117,0,0.0,0,1.0
199,165594822,34,7,0.0,0,2664,1,0.0,0,1.0
200,165594822,5,1,0.0,0,2664,0,0.0,0,65.0
201,165594822,42,9,0.0,0,2664,0,0.0,0,88.0
202,117730774,67,10,0.0,0,42546,0,0.0,0,12.0
203,168646867,115,19,0.0,1,17592,0,0.0,0,614.0
204,128489696,61,7,0.0,0,5517,1,0.0,1,44.0
205,215895987,53,7,0.0,1,13228,0,0.0,0,356.0
206,111561347,82,16,0.0,0,53642,0,0.0,0,362.0
207,148735179,66,12,0.0,0,3093,0,0.0,0,407.0
208,158403137,88,11,0.0,0,46078,0,0.0,0,22.0
209,158403137,176,28,0.0,0,46078,0,0.0,0,49.0
210,158403137,164,29,0.0,0,46078,0,0.0,0,24.0
211,109094047,106,15,0.0,0,60428,0,0.0,1,95.0
212,168822436,89,14,0.0,1,5345,0,0.0,0,5627.0
213,106791383,93,16,0.0,1,43112,0,0.0,0,1.0
214,106791383,63,10,0.0,1,43112,0,0.0,0,69.0
215,108278047,176,29,0.0,0,26931,0,0.0,1,1.0
216,180291002,64,9,0.0,0,1671,0,0.0,0,53.0
217,180291002,69,11,0.0,0,1671,0,0.0,0,13.0
218,209685034,59,10,0.0,0,6655,1,0.0,0,0.0
219,125133622,51,8,0.0,0,3045,0,0.0,0,30.0
220,153934325,42,8,0.0,0,4606,0,0.0,0,1.0
221,137630414,58,9,0.0,0,6484,0,0.0,0,77.0
222,161260091,28,5,0.0,0,7547,0,0.0,0,8194.0
223,150566311,24,5,0.0,0,86135,0,0.0,0,160.0
224,163848722,51,10,0.0,0,37446,0,0.0,0,1420.0
225,163848722,17,3,1.0,0,37446,0,0.0,0,227.0
226,177884455,238,37,0.0,0,27185,0,0.0,1,3969.0
227,177884455,167,35,0.0,1,27185,2,0.0,0,235.0
228,177884455,123,21,0.0,0,27185,0,0.0,2,44.0
229,214017108,247,32,0.0,0,5438,0,0.0,0,2261.0
230,214017108,58,7,0.0,0,5438,0,0.0,0,3502.0
231,214017108,167,25,0.0,0,5438,0,0.0,0,484.0
232,187486480,95,15,0.0,0,4986,0,0.0,0,55.0
233,167835569,74,12,0.0,1,15122,0,0.0,0,409.0
234,124496782,224,36,4.0,0,91,0,0.0,1,36.0
235,157948384,124,17,0.0,0,3753,0,0.0,0,135.0
236,157948384,124,17,0.0,0,3753,0,0.0,0,47.0
237,175868806,203,34,0.0,0,6056,1,0.0,0,47.0
238,124726283,55,9,0.0,0,33328,3,0.0,0,4.0
239,124726283,32,6,1.0,0,33328,2,0.0,0,0.0
240,215358937,80,13,3.0,0,7675,0,0.0,3,2.0
241,127202275,27,5,0.0,0,8982,0,0.0,0,152.0
242,127202275,26,4,0.0,0,8982,0,0.0,0,10.0
243,127202275,109,16,0.0,2,8982,0,0.0,0,70.0
244,176064753,176,28,0.0,0,18985,0,0.0,0,1071.0
245,221378591,69,13,1.0,0,12190,0,0.0,0,47.0
246,146189635,81,15,1.0,0,10290,2,0.0,0,1.0
247,120450575,207,36,8.0,1,4513,0,0.0,1,18.0
248,120450575,37,6,2.0,0,4513,2,0.0,0,0.0
249,182365162,195,27,0.0,0,36483,0,0.0,0,93.0
250,219459066,234,36,0.0,0,34367,0,0.0,0,766.0
251,219459066,66,12,0.0,0,34367,0,0.0,0,26.0
252,219459066,232,32,0.0,0,34367,0,0.0,0,62.0
253,170428440,114,19,0.0,0,1853,0,0.0,1,15279.0
254,157813728,21,5,1.0,0,15148,0,0.0,0,5085.0
255,173315794,85,12,0.0,0,1478,0,0.0,0,2075.0
256,173315794,212,31,0.0,0,1478,0,0.0,0,2303.0
257,106093163,181,31,0.0,0,63780,0,0.0,0,69.0
258,106093163,198,35,0.0,0,63780,0,0.0,0,140.0
259,184006040,156,29,0.0,0,6317,0,0.0,0,92.0
260,125332490,136,18,1.0,0,11370,0,0.0,1,26.0
261,98634644,226,41,0.0,0,57449,0,0.0,1,226.0
262,98634644,47,8,0.0,1,57449,0,0.0,1,161.0
263,213667695,63,13,0.0,0,22,0,0.0,0,37.0
264,178514496,84,10,0.0,0,5019,0,0.0,0,143.0
265,128205136,221,49,0.0,0,5473,0,0.0,0,155.0
266,138892081,220,39,0.0,3,16729,0,0.0,0,58.0
267,162348219,11,2,0.0,0,2114,1,0.0,0,3.0
268,193735382,162,20,2.0,1,9955,1,0.0,3,136.0
269,103610520,34,6,0.0,0,10254,0,0.0,0,72.0
270,113610282,98,15,0.0,0,35746,0,0.0,0,176.0
271,113610282,128,19,0.0,0,35746,0,0.0,0,35.0
272,105589340,216,34,0.0,0,5139,0,0.0,0,164.0
273,194697745,118,17,0.0,0,1368,0,0.0,0,164.0
274,121096624,29,5,0.0,0,2754,0,0.0,0,1523.0
275,109217956,204,28,1.0,0,23772,0,0.0,1,39.0
276,166092949,63,11,1.0,0,97347,0,0.0,2,34.0
277,150128811,35,8,0.0,0,5091,0,0.0,0,681.0
278,219248343,163,27,0.0,0,155988,0,0.0,0,17.0
279,219248343,142,24,0.0,1,155988,0,0.0,0,19.0
280,114784239,227,30,0.0,0,13412,0,0.0,0,8.0
281,101454251,129,21,0.0,0,15295,0,0.0,0,40.0
282,212292237,68,11,0.0,0,8131,0,0.0,0,75.0
283,212292237,90,15,0.0,0,8131,0,0.0,0,13.0
284,110846621,25,4,1.0,0,68767,0,0.0,0,22.0
285,185769572,43,9,0.0,0,7617,0,0.0,0,10.0
286,164270848,113,16,0.0,0,4024,0,0.0,0,54.0
287,183152161,114,20,0.0,1,74328,0,0.0,0,3.0
288,139436281,33,6,0.0,0,1424,1,0.0,0,0.0
289,167568323,33,8,0.0,0,1929,0,0.0,0,0.0
290,168834213,59,9,0.0,1,7246,2,0.0,0,0.0
291,228361479,33,5,0.0,0,289903,0,0.0,0,1.0
292,166304945,217,39,2.0,0,4388,1,0.0,0,0.0
293,189851121,54,7,0.0,0,2821,0,0.0,1,0.0
294,178048778,159,26,0.0,1,3916,0,0.0,0,0.0
295,138370332,41,8,0.0,0,6860,1,0.0,0,0.0
296,153042209,70,13,0.0,0,38012,0,0.0,0,0.0
297,172261312,208,30,0.0,0,3812,2,0.0,0,9.0
298,131967319,83,16,0.0,0,13964,0,0.0,0,0.0
299,99728911,39,9,0.0,0,8470,1,0.0,0,0.0
300,148960365,62,11,1.0,1,3715,0,0.0,0,0.0
301,168832037,153,33,0.0,0,21936,0,0.0,0,30.0
302,123619640,27,3,0.0,0,60086,1,0.0,0,0.0
303,210229845,68,12,0.0,0,13014,0,0.0,0,0.0
304,102063687,43,7,2.0,0,21267,1,0.0,0,0.0
305,179478622,28,7,0.0,0,7635,2,0.0,0,0.0
306,112599358,56,10,0.0,0,19448,1,0.0,0,0.0
307,129260915,55,7,2.0,0,48,0,0.0,1,0.0
308,172266950,27,4,0.0,0,37227,0,0.0,0,0.0
309,99159617,79,11,0.0,0,1259,0,0.0,1,9.0
310,147598265,89,20,0.0,1,7063,0,0.0,0,2.0
311,113884441,120,24,0.0,1,11145,1,0.0,0,0.0
312,154280892,81,12,0.0,2,25427,0,0.0,0,1.0
313,220756011,67,9,0.0,1,23332,0,0.0,0,0.0
314,185538960,24,3,0.0,1,2808,0,0.0,0,0.0
315,103219342,45,7,0.0,1,3818,1,0.0,0,0.0
316,188155444,51,9,0.0,1,1895,0,0.0,1,0.0
317,184388793,63,14,0.0,1,148989,0,0.0,0,1.0
318,181972946,162,28,0.0,3,24369,0,0.0,0,0.0
319,112134459,53,10,0.0,1,31617,0,0.0,0,39.0
320,145969848,185,29,0.0,1,16122,0,0.0,2,0.0
321,217277565,23,4,0.0,0,188,0,0.0,0,0.0
322,176336946,173,28,0.0,2,6998,1,0.0,0,0.0
323,194600450,25,4,0.0,2,4527,1,0.0,0,0.0
324,117436608,21,3,0.0,1,6212,0,0.0,0,0.0
325,179484617,131,22,0.0,2,6572,0,0.0,0,0.0
326,98948443,179,30,0.0,1,1397,1,0.0,0,0.0
327,106583882,28,6,0.0,1,2553,1,0.0,0,0.0
328,159965265,64,9,0.0,1,29207,0,0.0,0,1.0
329,151223599,53,9,0.0,1,6402,0,0.0,0,0.0
330,147304732,60,10,0.0,1,113085,0,0.0,0,0.0
331,169984847,62,11,0.0,1,6700,1,0.0,0,0.0
332,211277854,94,16,0.0,1,621,0,0.0,1,0.0
333,174698344,14,3,0.0,1,6890,1,0.0,0,0.0
334,214417698,36,6,0.0,1,1836,1,0.0,0,0.0
335,219239665,161,26,0.0,0,53032,0,0.0,0,1.0
336,201061892,121,20,4.0,1,77573,0,0.0,0,3.0
337,109791258,129,25,0.0,1,6254,0,0.0,0,0.0
338,160454211,71,16,0.0,1,63134,0,0.0,0,0.0
339,185169918,197,32,0.0,0,15126,0,0.0,0,0.0
340,216743295,24,5,0.0,0,990,0,0.0,0,0.0
341,157326391,126,22,0.0,2,9982,2,0.0,0,0.0
342,221100136,39,5,0.0,0,2330,1,0.0,0,0.0
343,110806309,54,10,0.0,1,10789,1,0.0,0,0.0
344,153229069,32,6,0.0,1,17188,1,0.0,0,0.0
345,129744757,241,36,0.0,1,11831,0,0.0,0,0.0
346,176199055,67,10,3.0,0,2370,0,0.0,2,0.0
347,184838152,91,17,0.0,1,3958,1,0.0,0,0.0
348,187798017,203,39,0.0,3,1888,1,0.0,0,0.0
349,142210840,54,9,0.0,0,2026,0,0.0,0,0.0
350,122196260,76,8,0.0,0,9768,2,0.0,0,0.0
351,136894680,33,6,0.0,2,12733,0,0.0,0,0.0
352,180014062,87,16,0.0,1,30683,1,0.0,0,0.0
353,205614850,218,39,0.0,1,145365,0,0.0,0,50.0
354,205614850,82,14,0.0,1,145365,0,0.0,0,25.0
355,205614850,97,17,0.0,1,145365,0,0.0,1,186.0
356,134542614,20,4,0.0,1,20758,2,0.0,0,0.0
357,148266617,91,15,0.0,1,7479,0,0.0,0,0.0
358,182858718,75,7,0.0,1,10,0,0.0,0,0.0
359,183979676,162,24,0.0,0,6486,0,0.0,0,24.0
360,122224117,72,13,0.0,1,116,1,0.0,0,0.0
361,114429601,37,8,0.0,1,286,1,0.0,0,0.0
362,128955137,150,23,1.0,0,27365,0,0.0,0,22.0
363,145250275,95,17,3.0,0,85749,1,0.0,0,0.0
364,222046925,77,12,0.0,1,7479,2,0.0,0,0.0
365,149285680,139,25,0.0,2,4656,1,0.0,0,0.0
366,203285701,117,21,0.0,0,49796,0,0.0,0,0.0
367,210173829,216,49,0.0,2,25115,0,0.0,0,177.0
368,161205514,22,4,0.0,2,10369,0,0.0,0,1.0
369,168670285,143,22,0.0,2,19316,1,0.0,0,0.0
370,148093854,35,9,0.0,1,6608,1,0.0,0,0.0
371,132653163,16,3,0.0,1,38619,1,0.0,0,0.0
372,146765315,90,17,0.0,1,314,0,0.0,0,0.0
373,127609507,233,35,0.0,1,2938,0,0.0,0,0.0
374,188878965,73,13,0.0,0,8801,1,0.0,0,0.0
375,190276482,128,23,0.0,2,318,1,0.0,0,0.0
376,197738500,47,9,0.0,2,35506,1,0.0,0,0.0
377,168073950,37,6,0.0,1,16177,3,0.0,0,0.0
378,104384720,157,30,0.0,0,21200,4,0.0,0,0.0
379,119170221,27,3,0.0,1,1716,1,0.0,0,0.0
380,180281614,60,8,0.0,0,13367,0,0.0,0,0.0
381,119502163,25,5,1.0,0,42944,1,0.0,0,0.0
382,178000117,102,16,0.0,1,52163,0,0.0,0,0.0
383,178000117,116,18,0.0,3,52163,1,0.0,0,0.0
384,131596792,228,33,0.0,0,3919,3,0.0,0,0.0
385,224332516,19,4,0.0,1,1978,0,0.0,0,0.0
386,124526032,21,3,0.0,1,17548,1,0.0,0,0.0
387,101055715,46,9,2.0,1,1937,0,0.0,0,0.0
388,211289582,198,34,0.0,1,88000,0,0.0,0,0.0
389,211289582,106,15,0.0,0,88000,2,0.0,0,0.0
390,117826718,188,34,0.0,2,9250,3,0.0,0,0.0
391,100967903,103,16,0.0,2,33004,1,0.0,0,0.0
392,160248068,129,21,0.0,1,2643,1,0.0,0,0.0
393,191167408,174,32,0.0,1,4819,0,0.0,0,47.0
394,109344086,49,9,4.0,1,23364,0,0.0,0,0.0
395,166100038,30,6,1.0,0,8297,1,0.0,0,0.0
396,175137286,8,2,0.0,1,254,1,0.0,0,0.0
397,106049611,42,7,0.0,1,10203,1,0.0,0,0.0
398,127963928,154,27,0.0,1,48619,1,0.0,0,0.0
399,136639064,9,2,0.0,1,1628,1,0.0,0,0.0
400,105111131,63,8,0.0,0,20520,1,0.0,0,0.0
401,180366413,51,8,3.0,1,44823,1,0.0,0,0.0
402,136769999,71,13,0.0,0,4203,1,0.0,0,0.0
403,228277047,21,4,0.0,1,11950,1,0.0,0,0.0
404,223199669,95,14,0.0,1,1034,2,0.0,0,0.0
405,190015637,35,6,0.0,0,33170,1,0.0,0,0.0
406,129444966,6,1,9.0,0,35316,1,0.0,0,0.0
407,175340160,37,5,0.0,1,5204,0,0.0,0,0.0
408,215368340,30,7,1.0,0,9722,0,0.0,0,0.0
409,112563230,63,10,0.0,1,1325,0,0.0,0,0.0
410,175459213,53,8,0.0,0,4539,0,0.0,0,0.0
411,186780379,33,7,1.0,1,4245,1,0.0,0,0.0
412,160663454,64,10,0.0,1,79,1,0.0,0,0.0
413,201815756,52,9,0.0,0,453677,0,0.0,0,0.0
414,211275040,10,2,0.0,1,1566,3,0.0,0,0.0
415,154179927,85,13,0.0,0,7550,2,0.0,0,0.0
416,124471551,72,12,0.0,1,58533,0,0.0,0,2.0
417,186034779,179,30,0.0,1,5278,2,0.0,0,0.0
418,162769970,57,12,0.0,0,12272,1,0.0,0,0.0
419,106174898,198,29,0.0,1,551,0,0.0,2,0.0
420,116874978,71,12,0.0,1,13780,3,0.0,0,0.0
421,225015031,92,16,0.0,1,9660,0,0.0,0,1.0
422,144235766,96,20,0.0,2,8156,2,0.0,0,0.0
423,212265020,196,35,0.0,2,2253,3,0.0,0,0.0
424,114236672,10,2,1.0,1,2027,1,0.0,0,0.0
425,150316336,222,36,0.0,5,27250,0,0.0,0,0.0
426,172233198,179,32,0.0,3,245,1,0.0,0,0.0
427,99182718,107,22,0.0,1,3186,0,0.0,0,0.0
428,189395249,24,6,1.0,0,5454,1,0.0,0,0.0
429,116147009,140,23,0.0,1,1337,0,0.0,1,1.0
430,106442579,15,3,0.0,2,2519,2,0.0,0,0.0
431,219924040,183,30,0.0,0,849,2,0.0,0,0.0
432,172353764,84,14,0.0,3,9793,1,0.0,0,0.0
433,211987237,40,9,0.0,1,13874,3,0.0,0,0.0
434,190710828,63,13,0.0,1,17401,1,0.0,0,0.0
435,223991063,126,25,0.0,2,9548,0,0.0,0,0.0
436,183571002,150,26,0.0,2,9409,0,0.0,0,0.0
437,125414415,93,14,0.0,4,1099,2,0.0,0,0.0
438,167501060,45,10,0.0,0,547,1,0.0,0,0.0
439,206733618,33,6,1.0,2,4043,1,0.0,0,0.0
440,184159779,136,25,0.0,1,1743,1,0.0,0,0.0
441,147182843,188,34,1.0,1,870,1,0.0,0,0.0
442,163217623,99,18,0.0,1,60229,1,0.0,0,0.0
443,200305181,65,10,0.0,1,3369,1,0.0,0,0.0
444,163451589,116,22,0.0,1,27097,1,0.0,0,0.0
445,223089078,33,7,0.0,1,5420,1,0.0,0,0.0
446,278482682,42,7,0.0,0,51,0,0.0,0,268.0
447,314863372,100,12,0.0,0,62990,0,0.0,1,14.0
448,385516556,54,11,0.0,0,3151,1,0.0,0,1.0
